class_code,subclass_code,class_name,subclass_name,code,name
G,G56,交通运输、仓储和邮政业,航空运输业,002928,华夏航空
G,G56,交通运输、仓储和邮政业,航空运输业,600004,白云机场
G,G56,交通运输、仓储和邮政业,航空运输业,600009,上海机场
G,G56,交通运输、仓储和邮政业,航空运输业,600029,南方航空
G,G56,交通运输、仓储和邮政业,航空运输业,600115,东方航空
G,G56,交通运输、仓储和邮政业,航空运输业,600221,海航控股
G,G56,交通运输、仓储和邮政业,航空运输业,900945,海控Ｂ股
G,G56,交通运输、仓储和邮政业,航空运输业,600897,厦门空港
G,G56,交通运输、仓储和邮政业,航空运输业,000089,深圳机场
G,G56,交通运输、仓储和邮政业,航空运输业,000099,中信海直
G,G56,交通运输、仓储和邮政业,航空运输业,200152,山  航Ｂ
G,G58,交通运输、仓储和邮政业,装卸搬运和运输代理业,002245,澳洋顺昌
G,G58,交通运输、仓储和邮政业,装卸搬运和运输代理业,603128,华贸物流
G,G58,交通运输、仓储和邮政业,装卸搬运和运输代理业,603329,上海雅仕
G,G58,交通运输、仓储和邮政业,装卸搬运和运输代理业,603967,中创物流
G,G58,交通运输、仓储和邮政业,装卸搬运和运输代理业,603871,嘉友国际
G,G58,交通运输、仓储和邮政业,装卸搬运和运输代理业,603713,密尔克卫
G,G58,交通运输、仓储和邮政业,装卸搬运和运输代理业,601598,中国外运
G,G58,交通运输、仓储和邮政业,装卸搬运和运输代理业,600179,ST安通
G,G59,交通运输、仓储和邮政业,仓储业,300013,新宁物流
G,G59,交通运输、仓储和邮政业,仓储业,002492,恒基达鑫
G,G59,交通运输、仓储和邮政业,仓储业,300240,飞力达
G,G59,交通运输、仓储和邮政业,仓储业,002711,*ST欧浦
G,G59,交通运输、仓储和邮政业,仓储业,603066,音飞储存
G,G59,交通运输、仓储和邮政业,仓储业,603535,嘉诚国际
G,G59,交通运输、仓储和邮政业,仓储业,002930,宏川智慧
G,G59,交通运输、仓储和邮政业,仓储业,600787,中储股份
G,G59,交通运输、仓储和邮政业,仓储业,600794,保税科技
G,G60,交通运输、仓储和邮政业,邮政业,002120,韵达股份
G,G60,交通运输、仓储和邮政业,邮政业,002352,顺丰控股
G,G60,交通运输、仓储和邮政业,邮政业,002468,申通快递
G,G60,交通运输、仓储和邮政业,邮政业,603056,德邦股份
G,G60,交通运输、仓储和邮政业,邮政业,600233,圆通速递
H,H61,住宿和餐饮业,住宿业,601007,金陵饭店
H,H61,住宿和餐饮业,住宿业,600258,首旅酒店
H,H61,住宿和餐饮业,住宿业,600754,锦江股份
H,H61,住宿和餐饮业,住宿业,900934,锦江Ｂ股
H,H61,住宿和餐饮业,住宿业,000428,华天酒店
H,H61,住宿和餐饮业,住宿业,000524,岭南控股
H,H61,住宿和餐饮业,住宿业,000613,大东海A
H,H61,住宿和餐饮业,住宿业,200613,大东海B
H,H62,住宿和餐饮业,餐饮业,002186,全 聚 德
H,H62,住宿和餐饮业,餐饮业,002306,*ST云网
H,H62,住宿和餐饮业,餐饮业,000721,西安饮食
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,002238,天威视讯
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,002359,*ST北讯
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,300288,朗玛信息
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,300310,宜通世纪
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,601929,吉视传媒
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,600959,江苏有线
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,600936,广西广电
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,603559,中通国脉
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,600996,贵广网络
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,300770,新媒股份
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,601698,中国卫通
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,600037,歌华有线
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,600050,中国联通
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,600637,东方明珠
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,600831,广电网络
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,000839,中信国安
I,I63,信息传输、软件和信息技术服务业,电信、广播电视和卫星传输服务,000917,电广传媒
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002072,*ST凯瑞
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002095,生 意 宝
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002113,ST天润
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002131,利欧股份
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002137,麦达数字
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002174,游族网络
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002175,*ST东网
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002235,安妮股份
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002247,聚力文化
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300031,宝通科技
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002315,焦点科技
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300038,数知科技
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300043,星辉娱乐
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300052,中青宝
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300059,东方财富
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002354,天神娱乐
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002425,凯撒文化
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002439,启明星辰
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300104,乐视网
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002447,晨鑫科技
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300113,顺网科技
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002464,众应互联
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002467,二六三
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002517,恺英网络
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002530,金财互联
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002555,三七互娱
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002558,巨人网络
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300226,上海钢联
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300242,佳云科技
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002619,艾格拉斯
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,002624,完美世界
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300295,三六五网
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,601360,三六零
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300315,掌趣科技
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300343,联创股份
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,603000,人民网
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300392,腾信股份
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300467,迅游科技
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300418,昆仑万维
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300431,暴风集团
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,603825,华扬联众
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,603888,新华网
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300494,盛天网络
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,603258,电魂网络
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,603444,吉比特
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,603881,数据港
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300571,平治信息
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,603533,掌阅科技
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300773,拉卡拉
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300785,值得买
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,300766,每日互动
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,600242,中昌数据
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,600358,国旅联合
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,600633,浙数文化
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,600634,*ST富控
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,600640,号百控股
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,600652,*ST游久
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,600804,鹏博士
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,600986,科达股份
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,000503,国新健康
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,000606,顺利办
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,000676,智度股份
I,I64,信息传输、软件和信息技术服务业,互联网和相关服务,000835,长城动漫
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002063,远光软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002065,东华软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300271,华宇软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002279,久其软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002093,国脉科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002123,梦网集团
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002148,北纬科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002153,石基信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002195,二三四五
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002230,科大讯飞
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002232,启明信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002253,川大智胜
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002261,拓维信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002268,卫 士 通
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002280,联络互动
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002298,中电兴发
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300010,立思辰
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300002,神州泰岳
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300017,网宿科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300020,银江股份
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300033,同花顺
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300025,华星创业
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300036,超图软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002316,亚联发展
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002322,理工环科
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300047,天源迪科
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300044,赛为智能
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300050,世纪鼎利
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002331,皖通科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300277,海联讯
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300051,三五互联
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300264,佳创视讯
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300098,高新兴
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002368,太极股份
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002373,千方科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002380,科远智慧
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300075,数字政通
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300074,华平股份
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300235,方直科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300096,易联众
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002401,中远海科
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300085,银之杰
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002405,四维图新
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300253,卫宁健康
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002410,广联达
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002417,深南股份
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002421,达实智能
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300245,天玑科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002453,华软科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002474,榕基软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300168,万达信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300166,东方国信
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300167,迪威迅
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300170,汉得信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300183,东软载波
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300229,拓尔思
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300188,美亚柏科
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002544,杰赛科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,601519,大智慧
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300366,创意信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300209,天泽信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300212,易华录
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300231,银信科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300249,依米康
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300250,初灵信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300248,新开普
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002609,捷顺科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300275,梅安森
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300324,旋极信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300350,华鹏飞
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300290,荣科科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300287,飞利信
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300532,今天国际
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300297,蓝盾股份
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300292,吴通控股
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002642,*ST荣联
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002649,博彦科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300300,汉鼎宇佑
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300311,任子行
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300330,华虹计通
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300302,同有科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300312,邦讯技术
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300299,富春股份
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002657,中科金财
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300333,兆日科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300339,润和软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300348,长亮科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300349,金卡智能
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300383,光环新网
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300352,北信源
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300369,绿盟科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300377,赢时胜
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300419,浩丰科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300380,安硕信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300365,恒华科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300399,京天利
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300359,全通教育
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300379,东方通
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300386,飞天诚信
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300518,盛讯达
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,603383,顶点软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300378,鼎捷软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300469,信息发展
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300588,熙菱信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002771,真视通
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,603636,南威软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,603918,金桥信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002777,久远银海
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,603869,新智认知
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300451,创业慧康
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300465,高伟达
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300448,浩云科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300552,万集科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300440,运达科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300468,四方精创
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,603602,纵横通信
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300579,数字认证
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300493,润欣科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,603322,超讯通信
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,603189,网达软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300525,博思软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,603421,鼎信通讯
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300513,恒实科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300508,维宏股份
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300542,新晨科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300496,中科创达
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300523,辰安科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300520,科大国创
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300559,佳发教育
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300533,冰川网络
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300541,先进数通
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300556,丝路视觉
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300550,和仁科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300561,汇金科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300560,中富通
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,603990,麦迪科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300682,朗新科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,603039,泛微网络
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300598,诚迈科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300578,会畅通讯
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300597,吉大通信
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300678,中科信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300659,中孚信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,603138,海量数据
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300613,富瀚微
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300645,正元智慧
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300608,思特奇
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300605,恒锋信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300609,汇纳科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300663,科蓝软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300603,立昂技术
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300671,富满电子
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300687,赛意信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002908,德生科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300730,科创信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002912,中新赛克
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,603232,格尔软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300674,宇信科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300624,万兴科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,603220,贝通信
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300768,迪普科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300454,深信服
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,688088,虹软科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300634,彩讯股份
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,688066,航天宏图
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300150,世纪瑞尔
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,300738,奥飞数据
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,002929,润建股份
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600289,*ST信通
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600406,国电南瑞
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600410,华胜天成
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600446,金证股份
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600476,湘邮科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600536,中国软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600556,ST慧球
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600570,恒生电子
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600571,信雅达
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600588,用友网络
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600602,云赛智联
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,900901,云赛Ｂ股
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600654,*ST中安
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600701,*ST工新
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600718,东软集团
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600728,佳都科技
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600756,浪潮软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600767,ST运盛
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600797,浙大网新
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600845,宝信软件
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,900926,宝信Ｂ
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600850,华东电脑
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,600892,大晟文化
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,000158,常山北明
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,000555,神州信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,000638,万方发展
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,000662,天夏智慧
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,000889,中嘉博创
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,000948,南天信息
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,000971,*ST高升
I,I65,信息传输、软件和信息技术服务业,软件和信息技术服务业,000997,新 大 陆
J,J66,金融业,货币金融服务,601166,兴业银行
J,J66,金融业,货币金融服务,601998,中信银行
J,J66,金融业,货币金融服务,601328,交通银行
J,J66,金融业,货币金融服务,002142,宁波银行
J,J66,金融业,货币金融服务,601009,南京银行
J,J66,金融业,货币金融服务,601169,北京银行
J,J66,金融业,货币金融服务,601939,建设银行
J,J66,金融业,货币金融服务,601818,光大银行
J,J66,金融业,货币金融服务,600919,江苏银行
J,J66,金融业,货币金融服务,600926,杭州银行
J,J66,金融业,货币金融服务,601229,上海银行
J,J66,金融业,货币金融服务,002936,郑州银行
J,J66,金融业,货币金融服务,600901,江苏租赁
J,J66,金融业,货币金融服务,601838,成都银行
J,J66,金融业,货币金融服务,601577,长沙银行
J,J66,金融业,货币金融服务,002839,张家港行
J,J66,金融业,货币金融服务,603323,苏农银行
J,J66,金融业,货币金融服务,002807,江阴银行
J,J66,金融业,货币金融服务,601997,贵阳银行
J,J66,金融业,货币金融服务,601128,常熟银行
J,J66,金融业,货币金融服务,600908,无锡银行
J,J66,金融业,货币金融服务,002948,青岛银行
J,J66,金融业,货币金融服务,600928,西安银行
J,J66,金融业,货币金融服务,002958,青农商行
J,J66,金融业,货币金融服务,601860,紫金银行
J,J66,金融业,货币金融服务,600000,浦发银行
J,J66,金融业,货币金融服务,600015,华夏银行
J,J66,金融业,货币金融服务,600016,民生银行
J,J66,金融业,货币金融服务,600036,招商银行
J,J66,金融业,货币金融服务,000001,平安银行
J,J66,金融业,货币金融服务,601398,工商银行
J,J66,金融业,货币金融服务,601288,农业银行
J,J66,金融业,货币金融服务,601988,中国银行
J,J67,金融业,资本市场服务,601099,太平洋
J,J67,金融业,资本市场服务,002736,国信证券
J,J67,金融业,资本市场服务,601198,东兴证券
J,J67,金融业,资本市场服务,601901,方正证券
J,J67,金融业,资本市场服务,300309,吉艾科技
J,J67,金融业,资本市场服务,002670,国盛金控
J,J67,金融业,资本市场服务,600030,中信证券
J,J67,金融业,资本市场服务,600061,国投资本
J,J67,金融业,资本市场服务,600109,国金证券
J,J67,金融业,资本市场服务,600155,华创阳安
J,J67,金融业,资本市场服务,600369,西南证券
J,J67,金融业,资本市场服务,600621,华鑫股份
J,J67,金融业,资本市场服务,600695,绿庭投资
